CI0372_Easily,rss00555_CI0372_easilyhybrid_sql_test,Microsoft Windows Server 2016 or later (64-bit)
CI0372_Easily,rss00557_CI0372_easilyhybrid_trt_int_test,Microsoft Windows Server 2016 or later (64-bit)
CI0506_Stanley,eps00005_CI0506_stanley_aeroscout,Microsoft Windows Server 2016 or later (64-bit)
CI0506_Stanley,eps00006_CI0506_stanley_mobileview,Microsoft Windows Server 2016 or later (64-bit)
CI0506_Stanley,eps00008_CI0506_sql_stanley_mobileview,Microsoft Windows Server 2016 or later (64-bit)
CI0541_MOLacterium,rss01102_oracle_lactarium_noeud2,Oracle Linux 8 (64-bit)
CI0541_MOLacterium,rss00161_oracle_lactarium_noeud1,Oracle Linux 6 (64-bit)
CI0541_MOLacterium,rss00162_oracle_lactarium_noeud2,Oracle Linux 6 (64-bit)
CI0541_MOLacterium,rss01101_oracle_lactarium_noeud1,Oracle Linux 8 (64-bit)
CI0528_SRI,rss00822_oracle_sri_noeud2,Oracle Linux 6 (64-bit)
CI0528_SRI,rss00821_oracle_sri_noeud1,Oracle Linux 6 (64-bit)
CI0262_Aladin,rss01111_oracle_aladin_noeud1,Oracle Linux 8 (64-bit)
CI0262_Aladin,rss01112_oracle_aladin_noeud2,Oracle Linux 8 (64-bit)
CI0262_Aladin,rss00376_oracle_aladin_noeud1,Oracle Linux 6 (64-bit)
CI0262_Aladin,rss00378_oracle_aladin_noeud2,Oracle Linux 6 (64-bit)
CI0505_Matomo,rss00843_CI0505_matomo,Ubuntu Linux (64-bit)
MANAGEMENT,rss01045_CI0000_ansible,Ubuntu Linux (64-bit)
passerelle,RestaurationBureautique,Microsoft Windows Server 2022 (64-bit)
passerelle,majise_restauration,Microsoft Windows Server 2022 (64-bit)
passerelle,kali_restauration,Linux 6.1.0-kali5-amd64 Kali GNU/Linux Rolling Kali GNU/Linux Rolling 2023.1
CI0052_Gesform,rss00894_CI0370_gesform_rh_sender,Microsoft Windows Server 2019 (64-bit)
CI0426_Diane,rss00121_oracle_diane_noeud1,Oracle Linux 4/5/6/7 (64-bit)
CI0426_Diane,rss00122_oracle_diane_noeud2,Oracle Linux 4/5/6/7 (64-bit)
CI0022_Canada,rss00233_oracle_actesbo_canada,
CI0534_Gemcel,rss00887_CI0534_gemcel,Microsoft Windows Server 2019 (64-bit)
CI0185_LABO_Serveur,rss00859_CI0185_labo_hla,Microsoft Windows Server 2019 (64-bit)
CI0675_Xplore,eps00030_CI0675_xplore_bdd,Microsoft Windows Server 2019 (64-bit)
CI0503_Adele,rss00848_CI0503_adele,Ubuntu Linux (64-bit)
CI0503_Adele,rss00924_CI0503_adele_elk,Ubuntu Linux (64-bit)
TEST,rss00564_oracle_chronos,Oracle Linux 8 (64-bit)
TEST,rss01122_oracle_iws_noeud2,
TEST,rss01121_oracle_iws_noeud1,
TEST,rss01142_oracle_inlog_noeud2,Oracle Linux 8 (64-bit)
TEST,rss01151_oracle_diane_noeud1,Oracle Linux 8 (64-bit)
TEST,rss01152_oracle_diane_noeud2,Oracle Linux 8 (64-bit)
TEST,rss01141_oracle_inlog_noeud1,Oracle Linux 8 (64-bit)
CI0117_WMS,rss00132_CI0390_pixipro,Microsoft Windows Server 2012 (64-bit)
CI0117_WMS,rss00139_CI0117_wms_magasins_generaux,Microsoft Windows Server 2012 (64-bit)
RDP,rss00871_rds_gateway,Microsoft Windows Server 2019 (64-bit)
CI0032_Cristobal,rss00461_CI0032_cristobal,Microsoft Windows Server 2003 Standard (32-bit)
CI0337_DMP_Enovacom_Suite,rss00847_CI0337_dmp_enovacom_suite,Microsoft Windows Server 2016 or later (64-bit)
CI0124_eMuco,rss00212_emuco,Other 2.4.x Linux (32-bit)
CI0251_BRC-Lims,rss00475_CI0251_brc-lims,Ubuntu Linux (64-bit)
CI0251_BRC-Lims,rss00475_CI0251_brc-lims_220908_160227,Ubuntu Linux (64-bit)
CI0620_tdoc,rss00949_CI0620_T-doc,Microsoft Windows Server 2019 (64-bit)
CI0805_PTI_Blick_Stanley,rss01056_CI0805_pti_blick_stanley,Microsoft Windows Server 2022 (64-bit)
CI0283_Reco,rss00049_CI0283_reco,Microsoft Windows Server 2016 or later (64-bit)
CI0283_Reco,rss00587_CI0283_reco_test_2,Microsoft Windows Server 2016 or later (64-bit)
CI0385_HmSte,rss00181_oracle_hmste_noeud1,Oracle Linux 6 (64-bit)
CI0385_HmSte,rss00182_oracle_hmste_noeud2,Oracle Linux 6 (64-bit)
EPERNAY,eps00028_CI0199_Appli_rdp,Microsoft Windows Server 2019 (64-bit)
CI0547_Nextcloud,rss00905_CI0547_nextcloud,Ubuntu Linux (64-bit)
CI0547_Nextcloud,rss00907_CI0547_nextcloud_onlyoffice_22.04,Ubuntu Linux (64-bit)
CI0242_Medifirst_AMP,rss00498_CI0242_medifirst_amp,
CI0242_Medifirst_AMP,rss00499_CI0242_medifirst_amp_test,
CI0242_Medifirst_AMP,rss00571_CI0242_medifirst_amp_workstation,Microsoft Windows Server 2019 (64-bit)
CI0443_Ramses,rss00017_CI0443_ramses,Microsoft Windows Server 2016 or later (64-bit)
CI0232_DTA,rss01053_CI0232_dta3_elk,Ubuntu Linux (64-bit)
CI0777_PyxisInventoryConnect,rss01035_CI0777_PyxisInventoryConnect,Microsoft Windows Server 2022 (64-bit)
CI0636_ZAP,rss00954_CI0636_zap_prod,Microsoft Windows Server 2019 (64-bit)
CI0407_Oracle,rss00311_oracle_divers,Oracle Linux 4/5/6/7 (64-bit)
CI0410_Avamar,ave-usn_CI0410_avamar_ve_usn,SUSE Linux Enterprise 12 (64-bit)
elk,kibana,Ubuntu Linux (64-bit)
elk,grafana_elk,Ubuntu Linux (64-bit)
CI0329_Cardioreport,rss00234_CI0329_cardioreport,Microsoft Windows Server 2019 (64-bit)
CI0329_Cardioreport,rss00258_CI0329_cardioreport_test,Microsoft Windows Server 2019 (64-bit)
CI0287_MPLEvo,rss00414_mplevo2_sos,Microsoft Windows Server 2008 R2 (64-bit)
CI0287_MPLEvo,rss00413_mplevo2_prod,Microsoft Windows Server 2008 R2 (64-bit)
CI0003_ActesGIP,na7150dc_acteschu,Microsoft Windows Server 2003 Standard (32-bit)
CI0003_ActesGIP,kikan-actesgip,Microsoft Windows XP Professional (32-bit)
CI0442_Pastel,rss00354_CI0442_cloverleaf,CentOS 7 (64-bit)
CI0693_Omnicell,rss00972_CI0693_omnicell_prod,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00052_CI0781_Axoncare,Microsoft Windows Server 2022 (64-bit)
CI0696_Clevernet,rss00978_CI0696_clevernet_bd_prod,Ubuntu Linux (64-bit)
CI0696_Clevernet,rss00977_CI0696_clevernet_spool_prod,Ubuntu Linux (64-bit)
CI0696_Clevernet,rss00973_CI0696_telemaintenance,Microsoft Windows Server 2019 (64-bit)
CI0696_Clevernet,rss00976_CI0696_clevernet_identity_prod,Ubuntu Linux (64-bit)
CI0696_Clevernet,rss00566_CI0696_clevernet_identity_preprod,Ubuntu Linux (64-bit)
CI0696_Clevernet,rss00567_CI0696_clevernet_spool_preprod,Ubuntu Linux (64-bit)
CI0696_Clevernet,rss00568_CI0696_clevernet_db_preprod,Ubuntu Linux (64-bit)
CI0604_Systevo_Call,rss00996_CI0604_ackermann_systevo_call,Ubuntu Linux (64-bit)
CI0197_Metafer,rss00938_CI0197_metafer,Microsoft Windows Server 2019 (64-bit)
RAILS,rss01038_dev,Ubuntu Linux (64-bit)
EPERNAY,eps00015_CI0378-EP_synapse_dicom,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00013_CI0378-EP_synapse_oracle,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00014_CI0378-EP_synapse_engine_hiis,Microsoft Windows Server 2016 or later (64-bit)
CI0632_Spark,rss01013_CI0632_spark_prod_store,CentOS 7 (64-bit)
CI0512_BPPREP,rss00867_CI0512_bpprep,Microsoft Windows Server 2016 or later (64-bit)
CI0512_BPPREP,rss00531_CI0512_bpprep_tst,Microsoft Windows Server 2016 or later (64-bit)
CI0459_Web100T,rss00281_oracle_web100t_noeud1,Oracle Linux 6 (64-bit)
CI0459_Web100T,rss00282_oracle_web100t_noeud2,Oracle Linux 6 (64-bit)
CI0426_Diane,rss00559_oracle_diane_logipren,Oracle Linux 4/5/6/7 (64-bit)
CI0426_Diane,rss00549_oracle_diane_form,Oracle Linux 6 (64-bit)
CI0426_Diane,rss00121_oracle_diane_noeud1,Oracle Linux 4/5/6/7 (64-bit)
CI0426_Diane,rss00122_oracle_diane_noeud2,Oracle Linux 4/5/6/7 (64-bit)
CI0606_Scanlab,rss00946_CI0606_scanlab,Microsoft Windows Server 2019 (64-bit)
CI0795_AGV,rss01048_CI0795_AGV_DSAutomotion,Microsoft Windows Server 2019 (64-bit)
GHT_CH,Vilnius_easily_sql_test_ch,Microsoft Windows Server 2012 (64-bit)
GHT_CH,Minsk,
GHT_CH,Varsovie,Microsoft Windows Server 2012 (64-bit)
CI0453_iServVision,rss00220_CI0453_iservvision,Microsoft Windows Server 2012 (64-bit)
CI0122_Citrix,rss01074_citrix_deliverycontroller,Microsoft Windows Server 2022 (64-bit)
CI0122_Citrix,rss01073_citrix_deliverycontroller,Microsoft Windows Server 2022 (64-bit)
Netscaler,rss00417_netscaler1_dmz_20230719,FreeBSD (64-bit)
Netscaler,rss00417_netscaler1_dmz_20221213,
CI0465_Prysm,rss00381_CI0465_prysm,Microsoft Windows Server 2016 or later (64-bit)
CI0326_IWS,rss00151_iws,
CI0099_Sidexis,rss00219_CI0099_sidexis,Microsoft Windows Server 2003 Standard (32-bit)
CI0407_Oracle,rss00503_oracle_goldengate_neodt,
CI0378_Synapse,rss00552_CI0378_synapse_v5_oracle_test,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00168_CI0378_synapse_teaching_files,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00170_CI0378_synapse_https_wave,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00169_CI0378_synapse_pacs_test,
CI0378_Synapse,rss00352_CI0378_synapse_v5_oracle,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00255_CI0378_synapse_v5_haproxy,CentOS 6 (64-bit)
CI0378_Synapse,rss00844_CI0378_synapse_v5_engine_dicom_hrd,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00850_CI0378_synapse_v5_engine_dmz,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00845_CI0378_synapse_v5_engine_dicom_hmb,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00441_CI0378_synapse_v5_hiis_interfaces,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00846_CI0378_synapse_v5_engine_dicom_amh,Microsoft Windows Server 2012 (64-bit)
CI0378_Synapse,rss00171_CI0378_synapse_workstation,Microsoft Windows 7 (64-bit)
CI0054_Hemadialyse,rss00225_CI0054_hemadialyse,Microsoft Windows Server 2008 R2 (64-bit)
CI0054_Hemadialyse,rss00889_CI0054_hemadialyse_hemadom,Microsoft Windows Server 2016 or later (64-bit)
CI0054_Hemadialyse,rss00265_CI0054_hemadialyse_test,Microsoft Windows Server 2008 R2 (64-bit)
RAILS,rss00345_developpement,Ubuntu Linux (64-bit)
RAILS,rss00835_rails_integration_continue,Ubuntu Linux (64-bit)
RAILS,rss00882_CI0138_passerelle_ssh,Microsoft Windows Server 2019 (64-bit)
RAILS,rss00486_CI0223_ioda_rails,Ubuntu Linux (64-bit)
RAILS,rss00456_rails_developpement_2,Ubuntu Linux (64-bit)
RAILS,rss00442_noyauSIH_GHT_dev,Ubuntu Linux (64-bit)
RAILS,pml00882_test_server_powershell,Microsoft Windows Server 2019 (64-bit)
elk,elasticsearch-2,Ubuntu Linux (64-bit)
elk,elasticsearch-7,Ubuntu Linux (64-bit)
elk,elasticsearch-4,Ubuntu Linux (64-bit)
elk,elasticsearch-8,Ubuntu Linux (64-bit)
elk,elasticsearch-3,Ubuntu Linux (64-bit)
elk,elasticsearch-1,Ubuntu Linux (64-bit)
elk,elasticsearch-6,Ubuntu Linux (64-bit)
elk,elasticsearch-5,Ubuntu Linux (64-bit)
CI0466_CeGIDD,rss00059_CI0466_cegidd,Ubuntu Linux (64-bit)
CI0173_GeneMapper,rss00866_CI0173_genemapper_v6_us,Microsoft Windows Server 2016 or later (64-bit)
CI0426_Diane,rss00123_CI0426_diane,Microsoft Windows Server 2012 (64-bit)
CI0494_Scality,scality-connector-02,CentOS 6 (64-bit)
CI0494_Scality,scality-connector-06,CentOS 6 (64-bit)
CI0494_Scality,scality-connector-01,CentOS 6 (64-bit)
CI0494_Scality,scality-connector-03,CentOS 6 (64-bit)
CI0494_Scality,scality-connector-05,CentOS 6 (64-bit)
CI0494_Scality,scality-connector-04,CentOS 6 (64-bit)
CI0383_SCCM,rss00932_CI0383_SCCM,Microsoft Windows Server 2019 (64-bit)
CI0383_SCCM,rss00106_CI0383_SCCM,Microsoft Windows Server 2016 (64-bit)
CI0778_WS_Internes,rss00805_webservices_nlb1,Microsoft Windows Server 2016 or later (64-bit)
CI0778_WS_Internes,rss00806_webservices_nlb2,Microsoft Windows Server 2016 or later (64-bit)
CI0243_Medifirst_Genetics,rss00497_CI0243_medifirst_genetics,CentOS 4/5/6 (64-bit)
CI0243_Medifirst_Genetics,rss00497_CI0243_medifirst_genetics_230503_091301,CentOS 4/5/6 (64-bit)
CI0243_Medifirst_Genetics,rss00238_CI0243_medifirst_genetics_test,CentOS 4/5/6 (64-bit)
CI0019_Biztalk,rss00148_sql1_biztalk,Microsoft Windows Server 2016 or later (64-bit)
CI0019_Biztalk,rss00124_eai_biztalk_noeud1,Microsoft Windows Server 2016 or later (64-bit)
CI0019_Biztalk,rss00125_eai_biztalk_noeud2,Microsoft Windows Server 2016 or later (64-bit)
CI0019_Biztalk,rss00149_sql2_biztalk,Microsoft Windows Server 2016 or later (64-bit)
CI0437_Odonto,mac-vocal-esxi,
CI0774_Lex-Persona,rss01026_CI0774_lex_persona_workflow,Ubuntu Linux (64-bit)
CI0774_Lex-Persona,rss00576_CI0774_lex_persona_workflow_test,Ubuntu Linux (64-bit)
CI0029_Clovis,rss00325_oracle_clovis_noeud2,Oracle Linux 6 (64-bit)
CI0029_Clovis,rss00324_oracle_clovis_noeud1,Oracle Linux 6 (64-bit)
CI0296_Ecosoft,rss00272_CI0296_ecosoft,Microsoft Windows Server 2012 (64-bit)
CI0429_Aqure,rss00086_CI0429_aqure,Microsoft Windows Server 2012 (64-bit)
CI0393_Titan,rss01051_CI0393_SQL_Titan,Microsoft Windows Server 2022 (64-bit)
CI0400_QL,rss00135_CI0400_ql_pgsql,Other 4.x or later Linux (64-bit)
GHT_AV,AVI-TS,Microsoft Windows Server 2012 (64-bit)
CI0446_Romexis,rss00329_CI0446_romexis,Microsoft Windows Server 2012 (64-bit)
CI0479_Softalmo,rss00051_CI0479_softalmo_prod_sql,Microsoft Windows Server 2016 or later (64-bit)
CI0479_Softalmo,rss00523_CI0479_softalmo_test_sql,Microsoft Windows Server 2016 or later (64-bit)
CI0675_Xplore,eps00032_CI0675_xplore_reco_vocale-1,Microsoft Windows Server 2019 (64-bit)
CI0675_Xplore,eps00033_CI0675_xplore_reco_vocale-2,Microsoft Windows Server 2019 (64-bit)
CI0027_ChimioPharma,rss00058_CI0027_pharma_chimio,Microsoft Windows Server 2016 or later (64-bit)
CI0027_ChimioPharma,rss00153_CI0027_chimio_pharma_web_prod,Ubuntu Linux (64-bit)
CI0027_ChimioPharma,rss00133_CI0027_chimio_pharma_test,Microsoft Windows Server 2016 or later (64-bit)
CI0027_ChimioPharma,rss00533_CI0027_chimio_pharma_web_test,Ubuntu Linux (64-bit)
CI0411_Radius,rss00448_CI0411_radius-2,Microsoft Windows Server 2019 (64-bit)
CI0411_Radius,rss00447_CI0411_radius-1,Microsoft Windows Server 2019 (64-bit)
CI0582_ProjectMonitor,rss00928_CI0582_projectmonitor_web,Ubuntu Linux (64-bit)
CI0582_ProjectMonitor,rss00535_CI0582_projectmonitor_web,Ubuntu Linux (64-bit)
CI0377_Venus,rss00102_oracle_venus_noeud2,Oracle Linux 6 (64-bit)
CI0377_Venus,rss00101_oracle_venus_noeud1,Oracle Linux 6 (64-bit)
CI0227_SQL_Server,rss01076_CI0227_SQL_Prod,Microsoft Windows Server 2022 (64-bit)
CI0227_SQL_Server,rss00268_sql_mirroir_prod_2,Microsoft Windows Server 2008 R2 (64-bit)
CI0227_SQL_Server,rss01075_CI0227_SQL_Prod,Microsoft Windows Server 2022 (64-bit)
CI0227_SQL_Server,rss00303_sql1_prod,Microsoft Windows Server 2012 (64-bit)
CI0227_SQL_Server,rss00304_sql2_prod,Microsoft Windows Server 2012 (64-bit)
CI0227_SQL_Server,rss00267_sql_mirroir_prod_1,Microsoft Windows Server 2008 R2 (64-bit)
CI0227_SQL_Server,rss00532_CI0227_SQL_test,Microsoft Windows Server 2022 (64-bit)
CI0806_ME_MDM,rss00032_CI0806_manageengine_mdm,Microsoft Windows Server 2022 (64-bit)
EPERNAY,eps00011_CI0372_easily_semantic_tst,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00010_CI0372_easily_tst,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00003_easily_semantic_prod,Microsoft Windows Server 2012 (64-bit)
EPERNAY,eps00021_easily_web2,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00024_easily_trt2,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00001_easily_sql_prod,Microsoft Windows Server 2012 (64-bit)
EPERNAY,eps00020_easily_web1,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00022_easily_interface,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00009_CI0372_easily_SQL_tst,Microsoft Windows Server 2016 or later (64-bit)
EPERNAY,eps00023_easily_trt1,Microsoft Windows Server 2016 or later (64-bit)
CI0144_Diamic,rss00241_oracle_diamic_noeud1,Oracle Linux 6 (64-bit)
CI0144_Diamic,rss00242_oracle_diamic_noeud2,Oracle Linux 6 (64-bit)
CI0541_MOLacterium,rss00899_CI0541_molacterium_prod,CentOS 7 (64-bit)
CI0541_MOLacterium,rss00902_CI0541_molactarium_win,Microsoft Windows Server 2019 (64-bit)
CI0541_MOLacterium,rss00553_CI0541_molacterium_test,CentOS 7 (64-bit)
CI0494_Scality,scality-supervisor,CentOS 6 (64-bit)
Netscaler,rss00417_netscaler1_dmz_20230719,FreeBSD (64-bit)
Netscaler,rss00417_netscaler1_dmz_20221213,
CI0649_PowerBI,rss00963_CI0649_PowerBI_MSSQL,Microsoft Windows Server 2019 (64-bit)
CI0649_PowerBI,rss00545_CI0649_PowerBI_MSSQL_test,Microsoft Windows Server 2019 (64-bit)
CI0440_MediCAD,rss00326_CI0440_medicad,Microsoft Windows Server 2012 (64-bit)
CI0471_Demat_mipih,temp_postgres,Microsoft Windows Server 2022 (64-bit)
CI0471_Demat_mipih,rss01017_CI0471_demat_application_03,Microsoft Windows Server 2022 (64-bit)
CI0649_PowerBI,rss00817_infocentre_FDW,Ubuntu Linux (64-bit)
CI0649_PowerBI,rss00969_CI0649_PowerBI,Microsoft Windows Server 2019 (64-bit)
CI0649_PowerBI,rss00544_CI0649_PowerBI_test,Microsoft Windows Server 2019 (64-bit)
CI0400_QL,rss00425_workstation_mipih,Microsoft Windows Server 2012 (64-bit)
CI0028_Chronos,rss00327_CI0028_chronos87_prod,Microsoft Windows Server 2012 (64-bit)
CI0028_Chronos,rss00316_CI0028_chronos87_test,Microsoft Windows Server 2012 (64-bit)
CI0597_myHRA,rss00934_CI0597_myHRA_appli,Ubuntu Linux (64-bit)
CI0597_myHRA,rss00933_CI0597_myHRA_bddd,Ubuntu Linux (64-bit)
CI0597_myHRA,rss00569_CI0597_myhra_test,Ubuntu Linux (64-bit)
CI0029_Clovis,rss00466_CI0029_clovis,Microsoft Windows Server 2003 Standard (32-bit)
NETWORK_CENTRIC,AES_5_5.3_Stanley,Ubuntu Linux (64-bit)
NETWORK_CENTRIC,rss00379_CI0441_CanDiD,CentOS 7 (64-bit)
NETWORK_CENTRIC,rss00539_nginx_reverse_proxy_ijg,Ubuntu Linux (64-bit)
NETWORK_CENTRIC,rss00476_CI0448_itsoluscope,Microsoft Windows Server 2012 (64-bit)
NETWORK_CENTRIC,rss00257_virtusosis_ascenseur,Other 3.x Linux (32-bit)
NETWORK_CENTRIC,rss00264_virtuosis_adminascenseur_rfidpmb,Microsoft Windows Server 2012 (64-bit)
NETWORK_CENTRIC,rsm01410-admin,
NETWORK_CENTRIC,rss00043_syslog,Ubuntu Linux (64-bit)
NETWORK_CENTRIC,rss00561_CI0378_synapse_v7_test,Microsoft Windows Server 2019 (64-bit)
NETWORK_CENTRIC,rss00155_iperf,Microsoft Windows Server 2012 (64-bit)
NETWORK_CENTRIC,rss00876_projeQtOr,Ubuntu Linux (64-bit)
NETWORK_CENTRIC,sexigraf,Debian GNU/Linux 8 (64-bit)
NETWORK_CENTRIC,coredns,Ubuntu Linux (64-bit)
NETWORK_CENTRIC,parsedmarc,Ubuntu Linux (64-bit)
NETWORK_CENTRIC,PAN_MigrationTool31,CentOS 4/5/6 (64-bit)
NETWORK_CENTRIC,mig-scality,Microsoft Windows Server 2016 or later (64-bit)
NETWORK_CENTRIC,acitracker,Ubuntu Linux (64-bit)
NETWORK_CENTRIC,rss00208_citrix_wem,Microsoft Windows Server 2012 (64-bit)
NETWORK_CENTRIC,rss00487_inlog_scanbac,Microsoft Windows Server 2012 (64-bit)
NETWORK_CENTRIC,rss00800_dell_data_protection_advisor,Microsoft Windows Server 2022 (64-bit)
NETWORK_CENTRIC,rss00488_dell_openmanage_enterprise,CentOS 7 (64-bit)
NETWORK_CENTRIC,majise,
NETWORK_CENTRIC,rss00801_dell_data_protection_advisor_datastore,Microsoft Windows Server 2022 (64-bit)
CI0372_Easily,rss00527_semantic_easily_ghsa_tst,Microsoft Windows Server 2016 or later (64-bit)
CI0372_Easily,rss00525_CI0372_sql_easily_ghsa_tst,Microsoft Windows Server 2016 or later (64-bit)
CI0372_Easily,rss00526_CI0372_easily_ghsa_tst,Microsoft Windows Server 2016 or later (64-bit)
CI0510_MindrayTelemetrie,rss01044_CI0510_benevision,Microsoft Windows Server 2019 (64-bit)
CI0792_ABBOTTI-stat,rss01046_CI0792_ABBOTTi-stat,Microsoft Windows Server 2016 or later (64-bit)
CI0004_ActiveDirectory,rss00111_controleur_activedirectory,Microsoft Windows Server 2019 (64-bit)
CI0004_ActiveDirectory,rss00112_controleur_activedirectory,Microsoft Windows Server 2019 (64-bit)
CI0372_Easily,rss00917_script_reprise_donnees,Microsoft Windows Server 2019 (64-bit)
CI0372_Easily,rss00308_interface_easily_prod,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00065_easily_bi,Microsoft Windows Server 2016 or later (64-bit)
CI0372_Easily,rss00305_web1_easily_prod,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00306_web2_easily_prod,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00312_web3_easily_prod,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00818_easily_cie,Microsoft Windows Server 2016 or later (64-bit)
CI0372_Easily,rss00301_traitement2_easily_prod,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00309_semantic_easily_prod,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00307_traitement_easily_prod,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00099_semantic_easily_test,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00598_easily_test_bi,Microsoft Windows Server 2016 or later (64-bit)
CI0372_Easily,rss00079_easily_for,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00080_semantic_easily_for,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00097_sql_easily_test,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00078_sql_easily_for,Microsoft Windows Server 2012 (64-bit)
CI0372_Easily,rss00098_easily_test,Microsoft Windows Server 2012 (64-bit)
CI0596_Copilote,rss00947_CI0596_copilote,Microsoft Windows Server 2019 (64-bit)
CI0596_Copilote,rss01028_CI0596_copilote_arsenal,Microsoft Windows Server 2022 (64-bit)
CI0596_Copilote,rss00573_CI0596_copilote_test,Microsoft Windows Server 2019 (64-bit)
CI0462_Jalema,rss00445_CI0462_jalema,Microsoft Windows Server 2012 (64-bit)
CI0462_Jalema,rss00446_CI0462_Jalema_Test,Microsoft Windows Server 2012 (64-bit)
MANAGEMENT,rss00313_passerelle_ssh,Microsoft Windows Server 2012 (64-bit)
CI0425_Prodige,rss00548_CI0425_prodige_test_pgsql,Other 4.x or later Linux (64-bit)
CI0425_Prodige,rss00547_CI0425_prodige_test,Red Hat Enterprise Linux 7 (64-bit)
CI0425_Prodige,rss00293_CI0425_prodige_app-1,Red Hat Enterprise Linux 7 (64-bit)
CI0425_Prodige,rss00288_CI0425_prodige_lb-2,Red Hat Enterprise Linux 7 (64-bit)
CI0425_Prodige,rss00203_CI0425_prodige_pgsql,Other 4.x or later Linux (64-bit)
CI0425_Prodige,rss00287_CI0425_prodige_lb-1,Red Hat Enterprise Linux 7 (64-bit)
CI0425_Prodige,rss00289_CI0425_prodige_ordonnanceur,Red Hat Enterprise Linux 7 (64-bit)
CI0425_Prodige,rss00294_CI0425_prodige_app-2,Red Hat Enterprise Linux 7 (64-bit)
CI0026_Centaure15,rss00087_centaure15,Microsoft Windows Server 2003 Standard (32-bit)
CI0458_Media4Display,rss00353_CI0458_media4display,Microsoft Windows Server 2019 (64-bit)
CI0026_Centaure15,rss00261_oracle_centaure15_noeud1,Oracle Linux 6 (64-bit)
CI0026_Centaure15,rss00262_oracle_centaure15_noeud2,Oracle Linux 6 (64-bit)
Netscaler,rss00415_netscaler1_lan_230306_102251,FreeBSD Pre-11 versions (64-bit)
CI0144_Diamic,rss00967_CI0144_diamic_impression2,Microsoft Windows Server 2019 (64-bit)
CI0144_Diamic,rss00966_CI0144_diamic_impression1,Microsoft Windows Server 2019 (64-bit)
CI0722_DrugCam,rss00380_CI0722_DrugCam,Microsoft Windows Server 2019 (64-bit)
CI0722_DrugCam,rss00574_CI0722_DrugCam_test,Microsoft Windows Server 2019 (64-bit)
CI0784_Formeis,rss01055_CI0784_formeis_web,Ubuntu Linux (64-bit)
CI0578_Winget,rss00927_CI0578_winget,Microsoft Windows Server 2019 (64-bit)
CI0797_Cisco_ISE,rss00034_cisco_ise2,Red Hat Enterprise Linux 8 (64-bit)
CI0797_Cisco_ISE,rss00033_cisco_ise1,Red Hat Enterprise Linux 8 (64-bit)
CI0452_Portail_Formation,rss01043_CI0452_portail_formation,Ubuntu Linux (64-bit)
CI0291_XFrame,rss00421_xframe_xcics,Red Hat Enterprise Linux 6 (32-bit)
CI0291_XFrame,rss00422_xframe_xcics_test,Red Hat Enterprise Linux 6 (32-bit)
CI0713_GIRW220,rss00995_CI0713_girw220,Microsoft Windows Server 2019 (64-bit)
CI0479_Softalmo,rss00052_CI0479_softalmo_prod_interfaces,Microsoft Windows Server 2016 or later (64-bit)
CI0479_Softalmo,eps00017_CI0479_softalmo_interfaces,Microsoft Windows Server 2019 (64-bit)
CI0479_Softalmo,eps00016_CI0479_softalmo_test_interfaces,Microsoft Windows Server 2019 (64-bit)
CI0479_Softalmo,rss00524_CI0479_softalmo_test_interfaces,Microsoft Windows Server 2016 or later (64-bit)
CI0185_LABO_Serveur,rss00989_citrix_inlog,Microsoft Windows Server 2019 (64-bit)
CI0185_LABO_Serveur,rss00990_citrix_inlog,Microsoft Windows Server 2019 (64-bit)
